area,year,average_rain_fall_mm_per_year,crops,crop_yields,pesticide_tonnes,avg_temp
Argentina,1995,591.0,Wheat,21675,37842.0,17.62
Argentina,1996,591.0,Cassava,100000,54595.0,17.64
Argentina,1996,591.0,Cassava,100000,54595.0,17.97
Argentina,1996,591.0,Maize,40397,54595.0,17.64
Argentina,1996,591.0,Maize,40397,54595.0,17.97
Argentina,1996,591.0,Potatoes,228877,54595.0,17.64
Argentina,1996,591.0,Potatoes,228877,54595.0,17.97
Argentina,1996,591.0,"Rice, paddy",51031,54595.0,17.64
Argentina,1996,591.0,"Rice, paddy",51031,54595.0,17.97
Argentina,1996,591.0,Sorghum,38763,54595.0,17.64
Argentina,1996,591.0,Sorghum,38763,54595.0,17.97
Argentina,1996,591.0,Soybeans,21051,54595.0,17.64
Argentina,1996,591.0,Soybeans,21051,54595.0,17.97
Argentina,1996,591.0,Sweet potatoes,170000,54595.0,17.64
Argentina,1996,591.0,Sweet potatoes,170000,54595.0,17.97
Argentina,1996,591.0,Wheat,19344,54595.0,17.64
Argentina,1996,591.0,Wheat,19344,54595.0,17.97
Argentina,1997,591.0,Cassava,100000,77691.0,18.29
Argentina,1997,591.0,Cassava,100000,77691.0,18.54
Argentina,1997,591.0,Maize,45557,77691.0,18.29
Argentina,1997,591.0,Maize,45557,77691.0,18.54
Argentina,1997,591.0,Potatoes,268502,77691.0,18.29
Argentina,1997,591.0,Potatoes,268502,77691.0,18.54
Argentina,1997,591.0,"Rice, paddy",53703,77691.0,18.29
Argentina,1997,591.0,"Rice, paddy",53703,77691.0,18.54
Argentina,1997,591.0,Sorghum,36845,77691.0,18.29
Argentina,1997,591.0,Sorghum,36845,77691.0,18.54
Argentina,1997,591.0,Soybeans,17212,77691.0,18.29
Argentina,1997,591.0,Soybeans,17212,77691.0,18.54
Argentina,1997,591.0,Sweet potatoes,145662,77691.0,18.29
Argentina,1997,591.0,Sweet potatoes,145662,77691.0,18.54
Argentina,1997,591.0,Wheat,22426,77691.0,18.29
Argentina,1997,591.0,Wheat,22426,77691.0,18.54
Argentina,1998,591.0,Cassava,100000,62397.0,17.23
Argentina,1998,591.0,Cassava,100000,62397.0,17.52
Argentina,1998,591.0,Maize,60780,62397.0,17.23
Argentina,1998,591.0,Maize,60780,62397.0,17.52
Argentina,1998,591.0,Potatoes,293744,62397.0,17.23
Argentina,1998,591.0,Potatoes,293744,62397.0,17.52
Argentina,1998,591.0,"Rice, paddy",47762,62397.0,17.23
Argentina,1998,591.0,"Rice, paddy",47762,62397.0,17.52
Argentina,1998,591.0,Sorghum,48105,62397.0,17.23
Argentina,1998,591.0,Sorghum,48105,62397.0,17.52
Argentina,1998,591.0,Soybeans,26937,62397.0,17.23
Argentina,1998,591.0,Soybeans,26937,62397.0,17.52
Argentina,1998,591.0,Sweet potatoes,175055,62397.0,17.23
Argentina,1998,591.0,Sweet potatoes,175055,62397.0,17.52
Argentina,1998,591.0,Wheat,26088,62397.0,17.23
Argentina,1998,591.0,Wheat,26088,62397.0,17.52
Argentina,1999,591.0,Cassava,100000,62831.39,17.15
Argentina,1999,591.0,Cassava,100000,62831.39,17.71
Argentina,1999,591.0,Maize,53702,62831.39,17.15
Argentina,1999,591.0,Maize,53702,62831.39,17.71
Argentina,1999,591.0,Potatoes,238938,62831.39,17.15
Argentina,1999,591.0,Potatoes,238938,62831.39,17.71
Argentina,1999,591.0,"Rice, paddy",57337,62831.39,17.15
Argentina,1999,591.0,"Rice, paddy",57337,62831.39,17.71
Argentina,1999,591.0,Sorghum,43845,62831.39,17.15
Argentina,1999,591.0,Sorghum,43845,62831.39,17.71
Argentina,1999,591.0,Soybeans,24450,62831.39,17.15
Argentina,1999,591.0,Soybeans,24450,62831.39,17.71
Argentina,1999,591.0,Sweet potatoes,143991,62831.39,17.15
Argentina,1999,591.0,Sweet potatoes,143991,62831.39,17.71
Argentina,1999,591.0,Wheat,23028,62831.39,17.15
Argentina,1999,591.0,Wheat,23028,62831.39,17.71
Argentina,2000,591.0,Cassava,100000,63265.78,16.98
Argentina,2000,591.0,Cassava,100000,63265.78,17.66
Argentina,2000,591.0,Maize,54329,63265.78,16.98
Argentina,2000,591.0,Maize,54329,63265.78,17.66
Argentina,2000,591.0,Potatoes,277566,63265.78,16.98
Argentina,2000,591.0,Potatoes,277566,63265.78,17.66
Argentina,2000,591.0,"Rice, paddy",47798,63265.78,16.98
Argentina,2000,591.0,"Rice, paddy",47798,63265.78,17.66
Argentina,2000,591.0,Sorghum,46477,63265.78,16.98
Argentina,2000,591.0,Sorghum,46477,63265.78,17.66
Argentina,2000,591.0,Soybeans,23312,63265.78,16.98
Argentina,2000,591.0,Soybeans,23312,63265.78,17.66
Argentina,2000,591.0,Sweet potatoes,151462,63265.78,16.98
Argentina,2000,591.0,Sweet potatoes,151462,63265.78,17.66
Argentina,2000,591.0,Wheat,24873,63265.78,16.98
Argentina,2000,591.0,Wheat,24873,63265.78,17.66
Argentina,2001,591.0,Cassava,100000,63700.17,17.71
Argentina,2001,591.0,Cassava,100000,63700.17,18.42
Argentina,2001,591.0,Maize,54553,63700.17,17.71
Argentina,2001,591.0,Maize,54553,63700.17,18.42
Argentina,2001,591.0,Potatoes,283768,63700.17,17.71
Argentina,2001,591.0,Potatoes,283768,63700.17,18.42
Argentina,2001,591.0,"Rice, paddy",57495,63700.17,17.71
Argentina,2001,591.0,"Rice, paddy",57495,63700.17,18.42
Argentina,2001,591.0,Sorghum,47429,63700.17,17.71
Argentina,2001,591.0,Sorghum,47429,63700.17,18.42
Argentina,2001,591.0,Soybeans,25846,63700.17,17.71
Argentina,2001,591.0,Soybeans,25846,63700.17,18.42
Argentina,2001,591.0,Sweet potatoes,155212,63700.17,17.71
Argentina,2001,591.0,Sweet potatoes,155212,63700.17,18.42
Argentina,2001,591.0,Wheat,24934,63700.17,17.71
Argentina,2001,591.0,Wheat,24934,63700.17,18.42
Argentina,2002,591.0,Cassava,100000,64134.56,17.58
Argentina,2002,591.0,Cassava,100000,64134.56,18.07
Argentina,2002,591.0,Maize,60791,64134.56,17.58
Argentina,2002,591.0,Maize,60791,64134.56,18.07
Argentina,2002,591.0,Potatoes,251347,64134.56,17.58
Argentina,2002,591.0,Potatoes,251347,64134.56,18.07
Argentina,2002,591.0,"Rice, paddy",57197,64134.56,17.58
Argentina,2002,591.0,"Rice, paddy",57197,64134.56,18.07
Argentina,2002,591.0,Sorghum,52691,64134.56,17.58
Argentina,2002,591.0,Sorghum,52691,64134.56,18.07
Argentina,2002,591.0,Soybeans,26304,64134.56,17.58
Argentina,2002,591.0,Soybeans,26304,64134.56,18.07
Argentina,2002,591.0,Sweet potatoes,155890,64134.56,17.58
Argentina,2002,591.0,Sweet potatoes,155890,64134.56,18.07
Argentina,2002,591.0,Wheat,22398,64134.56,17.58
Argentina,2002,591.0,Wheat,22398,64134.56,18.07
Argentina,2004,591.0,Cassava,100000,65003.34,17.67
Argentina,2004,591.0,Cassava,100000,65003.34,18.11
Argentina,2004,591.0,Maize,63931,65003.34,17.67
Argentina,2004,591.0,Maize,63931,65003.34,18.11
Argentina,2004,591.0,Potatoes,288717,65003.34,17.67
Argentina,2004,591.0,Potatoes,288717,65003.34,18.11
Argentina,2004,591.0,"Rice, paddy",62661,65003.34,17.67
Argentina,2004,591.0,"Rice, paddy",62661,65003.34,18.11
Argentina,2004,591.0,Sorghum,45531,65003.34,17.67
Argentina,2004,591.0,Sorghum,45531,65003.34,18.11
Argentina,2004,591.0,Soybeans,22075,65003.34,17.67
Argentina,2004,591.0,Soybeans,22075,65003.34,18.11
Argentina,2004,591.0,Sweet potatoes,154867,65003.34,17.67
Argentina,2004,591.0,Sweet potatoes,154867,65003.34,18.11
Argentina,2004,591.0,Wheat,25441,65003.34,17.67
Argentina,2004,591.0,Wheat,25441,65003.34,18.11
Argentina,2005,591.0,Cassava,100000,65437.73,17.32
Argentina,2005,591.0,Cassava,100000,65437.73,17.83
Argentina,2005,591.0,Maize,73587,65437.73,17.32
Argentina,2005,591.0,Maize,73587,65437.73,17.83
Argentina,2005,591.0,Potatoes,283917,65437.73,17.32
Argentina,2005,591.0,Potatoes,283917,65437.73,17.83
Argentina,2005,591.0,"Rice, paddy",60165,65437.73,17.32
Argentina,2005,591.0,"Rice, paddy",60165,65437.73,17.83
Argentina,2005,591.0,Sorghum,51872,65437.73,17.32
Argentina,2005,591.0,Sorghum,51872,65437.73,17.83
Argentina,2005,591.0,Soybeans,27287,65437.73,17.32
Argentina,2005,591.0,Soybeans,27287,65437.73,17.83
Argentina,2005,591.0,Sweet potatoes,154472,65437.73,17.32
Argentina,2005,591.0,Sweet potatoes,154472,65437.73,17.83
Argentina,2005,591.0,Wheat,26356,65437.73,17.32
Argentina,2005,591.0,Wheat,26356,65437.73,17.83
Argentina,2006,591.0,Cassava,100000,65872.12,18.1
Argentina,2006,591.0,Cassava,100000,65872.12,18.35
Argentina,2006,591.0,Maize,59030,65872.12,18.1
Argentina,2006,591.0,Maize,59030,65872.12,18.35
Argentina,2006,591.0,Potatoes,285828,65872.12,18.1
Argentina,2006,591.0,Potatoes,285828,65872.12,18.35
Argentina,2006,591.0,"Rice, paddy",70610,65872.12,18.1
Argentina,2006,591.0,"Rice, paddy",70610,65872.12,18.35
Argentina,2006,591.0,Sorghum,46778,65872.12,18.1
Argentina,2006,591.0,Sorghum,46778,65872.12,18.35
Argentina,2006,591.0,Soybeans,26793,65872.12,18.1
Argentina,2006,591.0,Soybeans,26793,65872.12,18.35
Argentina,2006,591.0,Sweet potatoes,143478,65872.12,18.1
Argentina,2006,591.0,Sweet potatoes,143478,65872.12,18.35
Argentina,2006,591.0,Wheat,25302,65872.12,18.1
Argentina,2006,591.0,Wheat,25302,65872.12,18.35
Argentina,2007,591.0,Cassava,100000,81582.64,16.71
Argentina,2007,591.0,Cassava,100000,81582.64,17.14
Argentina,2007,591.0,Maize,76655,81582.64,16.71
Argentina,2007,591.0,Maize,76655,81582.64,17.14
Argentina,2007,591.0,Potatoes,286765,81582.64,16.71
Argentina,2007,591.0,Potatoes,286765,81582.64,17.14
Argentina,2007,591.0,"Rice, paddy",65604,81582.64,16.71
Argentina,2007,591.0,"Rice, paddy",65604,81582.64,17.14
Argentina,2007,591.0,Sorghum,47021,81582.64,16.71
Argentina,2007,591.0,Sorghum,47021,81582.64,17.14
Argentina,2007,591.0,Soybeans,29712,81582.64,16.71
Argentina,2007,591.0,Soybeans,29712,81582.64,17.14
Argentina,2007,591.0,Sweet potatoes,141667,81582.64,16.71
Argentina,2007,591.0,Sweet potatoes,141667,81582.64,17.14
Argentina,2007,591.0,Wheat,26234,81582.64,16.71
Argentina,2007,591.0,Wheat,26234,81582.64,17.14
Argentina,2008,591.0,Cassava,100000,87149.01,17.71
Argentina,2008,591.0,Cassava,100000,87149.01,18.39
Argentina,2008,591.0,Maize,64525,87149.01,17.71
Argentina,2008,591.0,Maize,64525,87149.01,18.39
Argentina,2008,591.0,Potatoes,279412,87149.01,17.71
Argentina,2008,591.0,Potatoes,279412,87149.01,18.39
Argentina,2008,591.0,"Rice, paddy",68278,87149.01,17.71
Argentina,2008,591.0,"Rice, paddy",68278,87149.01,18.39
Argentina,2008,591.0,Sorghum,47474,87149.01,17.71
Argentina,2008,591.0,Sorghum,47474,87149.01,18.39
Argentina,2008,591.0,Soybeans,28216,87149.01,17.71
Argentina,2008,591.0,Soybeans,28216,87149.01,18.39
Argentina,2008,591.0,Sweet potatoes,145105,87149.01,17.71
Argentina,2008,591.0,Sweet potatoes,145105,87149.01,18.39
Argentina,2008,591.0,Wheat,28271,87149.01,17.71
Argentina,2008,591.0,Wheat,28271,87149.01,18.39
Argentina,2009,591.0,Cassava,101695,61586.56,18.16
Argentina,2009,591.0,Cassava,101695,61586.56,18.09
Argentina,2009,591.0,Maize,55760,61586.56,18.16
Argentina,2009,591.0,Maize,55760,61586.56,18.09
Argentina,2009,591.0,Potatoes,284439,61586.56,18.16
Argentina,2009,591.0,Potatoes,284439,61586.56,18.09
Argentina,2009,591.0,"Rice, paddy",68842,61586.56,18.16
Argentina,2009,591.0,"Rice, paddy",68842,61586.56,18.09
Argentina,2009,591.0,Sorghum,38752,61586.56,18.16
Argentina,2009,591.0,Sorghum,38752,61586.56,18.09
Argentina,2009,591.0,Soybeans,18480,61586.56,18.16
Argentina,2009,591.0,Soybeans,18480,61586.56,18.09
Argentina,2009,591.0,Sweet potatoes,151208,61586.56,18.16
Argentina,2009,591.0,Sweet potatoes,151208,61586.56,18.09
Argentina,2009,591.0,Wheat,19628,61586.56,18.16
Argentina,2009,591.0,Wheat,19628,61586.56,18.09
Argentina,2010,591.0,Cassava,101000,105915.04,17.33
Argentina,2010,591.0,Cassava,101000,105915.04,17.84
Argentina,2010,591.0,Maize,78040,105915.04,17.33
Argentina,2010,591.0,Maize,78040,105915.04,17.84
Argentina,2010,591.0,Potatoes,289849,105915.04,17.33
Argentina,2010,591.0,Potatoes,289849,105915.04,17.84
Argentina,2010,591.0,"Rice, paddy",57646,105915.04,17.33
Argentina,2010,591.0,"Rice, paddy",57646,105915.04,17.84
Argentina,2010,591.0,Sorghum,48163,105915.04,17.33
Argentina,2010,591.0,Sorghum,48163,105915.04,17.84
Argentina,2010,591.0,Soybeans,29053,105915.04,17.33
Argentina,2010,591.0,Soybeans,29053,105915.04,17.84
Argentina,2010,591.0,Sweet potatoes,149382,105915.04,17.33
Argentina,2010,591.0,Sweet potatoes,149382,105915.04,17.84
Argentina,2010,591.0,Wheat,27113,105915.04,17.33
Argentina,2010,591.0,Wheat,27113,105915.04,17.84
Argentina,2011,591.0,Cassava,100000,100424.62,17.58
Argentina,2011,591.0,Cassava,100000,100424.62,17.93
Argentina,2011,591.0,Maize,63503,100424.62,17.58
Argentina,2011,591.0,Maize,63503,100424.62,17.93
Argentina,2011,591.0,Potatoes,286657,100424.62,17.58
Argentina,2011,591.0,Potatoes,286657,100424.62,17.93
Argentina,2011,591.0,"Rice, paddy",67901,100424.62,17.58
Argentina,2011,591.0,"Rice, paddy",67901,100424.62,17.93
Argentina,2011,591.0,Sorghum,44029,100424.62,17.58
Argentina,2011,591.0,Sorghum,44029,100424.62,17.93
Argentina,2011,591.0,Soybeans,26053,100424.62,17.58
Argentina,2011,591.0,Soybeans,26053,100424.62,17.93
Argentina,2011,591.0,Sweet potatoes,148754,100424.62,17.58
Argentina,2011,591.0,Sweet potatoes,148754,100424.62,17.93
Argentina,2011,591.0,Wheat,35063,100424.62,17.58
Argentina,2011,591.0,Wheat,35063,100424.62,17.93
Argentina,2012,591.0,Cassava,100000,136185.08,18.18
Argentina,2012,591.0,Cassava,100000,136185.08,18.43
Argentina,2012,591.0,Maize,57346,136185.08,18.18
Argentina,2012,591.0,Maize,57346,136185.08,18.43
Argentina,2012,591.0,Potatoes,287821,136185.08,18.18
Argentina,2012,591.0,Potatoes,287821,136185.08,18.43
Argentina,2012,591.0,"Rice, paddy",66617,136185.08,18.18
Argentina,2012,591.0,"Rice, paddy",66617,136185.08,18.43
Argentina,2012,591.0,Sorghum,46534,136185.08,18.18
Argentina,2012,591.0,Sorghum,46534,136185.08,18.43
Argentina,2012,591.0,Soybeans,22814,136185.08,18.18
Argentina,2012,591.0,Soybeans,22814,136185.08,18.43
Argentina,2012,591.0,Sweet potatoes,148126,136185.08,18.18
Argentina,2012,591.0,Sweet potatoes,148126,136185.08,18.43
Argentina,2012,591.0,Wheat,32199,136185.08,18.18
Argentina,2012,591.0,Wheat,32199,136185.08,18.43
Argentina,2013,591.0,Cassava,99459,171945.54,16.45
Argentina,2013,591.0,Cassava,99459,171945.54,16.88
Argentina,2013,591.0,Maize,66037,171945.54,16.45
Argentina,2013,591.0,Maize,66037,171945.54,16.88
Argentina,2013,591.0,Potatoes,288984,171945.54,16.45
Argentina,2013,591.0,Potatoes,288984,171945.54,16.88
Argentina,2013,591.0,"Rice, paddy",67187,171945.54,16.45
Argentina,2013,591.0,"Rice, paddy",67187,171945.54,16.88
Argentina,2013,591.0,Sorghum,40852,171945.54,16.45
Argentina,2013,591.0,Sorghum,40852,171945.54,16.88
Argentina,2013,591.0,Soybeans,25391,171945.54,16.45
Argentina,2013,591.0,Soybeans,25391,171945.54,16.88
Argentina,2013,591.0,Sweet potatoes,147498,171945.54,16.45
Argentina,2013,591.0,Sweet potatoes,147498,171945.54,16.88
Argentina,2013,591.0,Wheat,26581,171945.54,16.45
Argentina,2013,591.0,Wheat,26581,171945.54,16.88
Armenia,1992,562.0,Maize,32344,8.0,7.44
Armenia,1992,562.0,Potatoes,111301,8.0,7.44
Armenia,1992,562.0,Wheat,21600,8.0,7.44
Armenia,1993,562.0,Maize,32261,8.0,7.69
Armenia,1993,562.0,Potatoes,134416,8.0,7.69
Armenia,1993,562.0,Wheat,22257,8.0,7.69
Armenia,1994,562.0,Maize,32667,23.0,8.84
Armenia,1994,562.0,Potatoes,131195,23.0,8.84
Armenia,1994,562.0,Wheat,17842,23.0,8.84
Armenia,1995,562.0,Maize,18261,23.9,9.76
Armenia,1995,562.0,Potatoes,131196,23.9,9.76
Armenia,1995,562.0,Wheat,25480,23.9,9.76
Armenia,1996,562.0,Maize,22239,32.0,9.55
Armenia,1996,562.0,Potatoes,129626,32.0,9.55
Armenia,1996,562.0,Wheat,23569,32.0,9.55
Armenia,1997,562.0,Maize,45548,41.46,9.1
Armenia,1997,562.0,Potatoes,109362,41.46,9.1
Armenia,1997,562.0,Wheat,17009,41.46,9.1
Armenia,1998,562.0,Maize,26082,50.92,10.28
Armenia,1998,562.0,Potatoes,134409,50.92,10.28
Armenia,1998,562.0,Wheat,20651,50.92,10.28
Armenia,1999,562.0,Maize,40303,60.38,10.11
Armenia,1999,562.0,Potatoes,130618,60.38,10.11
Armenia,1999,562.0,Wheat,19466,60.38,10.11
Armenia,2000,562.0,Maize,23178,69.85,9.68
Armenia,2000,562.0,Potatoes,87349,69.85,9.68
Armenia,2000,562.0,Wheat,16679,69.85,9.68
Armenia,2001,562.0,Maize,37913,79.31,10.18
Armenia,2001,562.0,Potatoes,114619,79.31,10.18
Armenia,2001,562.0,Wheat,22263,79.31,10.18
Armenia,2002,562.0,Maize,37380,88.77,9.41
Armenia,2002,562.0,Potatoes,122814,88.77,9.41
Armenia,2002,562.0,Wheat,23877,88.77,9.41
Armenia,2004,562.0,Maize,61791,204.77,9.55
Armenia,2004,562.0,Potatoes,161509,204.77,9.55
Armenia,2004,562.0,Wheat,23416,204.77,9.55
Armenia,2005,562.0,Maize,44692,220.51,9.58
Armenia,2005,562.0,Potatoes,164459,220.51,9.58
Armenia,2005,562.0,Wheat,20252,220.51,9.58
Armenia,2006,562.0,Maize,33271,227.55,9.89
Armenia,2006,562.0,Potatoes,163418,227.55,9.89
Armenia,2006,562.0,Wheat,14627,227.55,9.89
Armenia,2007,562.0,Maize,53262,241.71,9.44
Armenia,2007,562.0,Potatoes,184719,241.71,9.44
Armenia,2007,562.0,Wheat,25837,241.71,9.44
Armenia,2008,562.0,Maize,53424,218.2,9.51
Armenia,2008,562.0,Potatoes,189096,218.2,9.51
Armenia,2008,562.0,Wheat,24322,218.2,9.51
Armenia,2009,562.0,Maize,57763,198.36,9.67
Armenia,2009,562.0,Potatoes,185496,198.36,9.67
Armenia,2009,562.0,Wheat,22374,198.36,9.67
Armenia,2010,562.0,Maize,46724,278.72,11.31
Armenia,2010,562.0,Potatoes,170146,278.72,11.31
Armenia,2010,562.0,Wheat,21192,278.72,11.31
Armenia,2011,562.0,Maize,54257,278.72,8.93
Armenia,2011,562.0,Potatoes,194426,278.72,8.93
Armenia,2011,562.0,Wheat,28800,278.72,8.93
Armenia,2012,562.0,Maize,62215,278.72,10.2
Armenia,2012,562.0,Potatoes,207151,278.72,10.2
Armenia,2012,562.0,Wheat,26010,278.72,10.2
Armenia,2013,562.0,Maize,67114,278.72,11.08
Armenia,2013,562.0,Potatoes,215290,278.72,11.08
Armenia,2013,562.0,Wheat,31273,278.72,11.08
Australia,1990,534.0,Maize,41821,17866.0,16.8
Australia,1990,534.0,Maize,41821,17866.0,20.06
Australia,1990,534.0,Maize,41821,17866.0,12.11
Australia,1990,534.0,Maize,41821,17866.0,14.16
Australia,1990,534.0,Maize,41821,17866.0,18.05
Australia,1990,534.0,Maize,41821,17866.0,17.47
Australia,1990,534.0,Potatoes,289832,17866.0,16.8
Australia,1990,534.0,Potatoes,289832,17866.0,20.06
Australia,1990,534.0,Potatoes,289832,17866.0,12.11
Australia,1990,534.0,Potatoes,289832,17866.0,14.16
Australia,1990,534.0,Potatoes,289832,17866.0,18.05
Australia,1990,534.0,Potatoes,289832,17866.0,17.47
Australia,1990,534.0,"Rice, paddy",88000,17866.0,16.8
Australia,1990,534.0,"Rice, paddy",88000,17866.0,20.06
Australia,1990,534.0,"Rice, paddy",88000,17866.0,12.11
Australia,1990,534.0,"Rice, paddy",88000,17866.0,14.16
Australia,1990,534.0,"Rice, paddy",88000,17866.0,18.05
Australia,1990,534.0,"Rice, paddy",88000,17866.0,17.47
Australia,1990,534.0,Sorghum,24883,17866.0,16.8
Australia,1990,534.0,Sorghum,24883,17866.0,20.06
Australia,1990,534.0,Sorghum,24883,17866.0,12.11
Australia,1990,534.0,Sorghum,24883,17866.0,14.16
Australia,1990,534.0,Sorghum,24883,17866.0,18.05
Australia,1990,534.0,Sorghum,24883,17866.0,17.47
Australia,1990,534.0,Soybeans,15718,17866.0,16.8
Australia,1990,534.0,Soybeans,15718,17866.0,20.06
Australia,1990,534.0,Soybeans,15718,17866.0,12.11
Australia,1990,534.0,Soybeans,15718,17866.0,14.16
Australia,1990,534.0,Soybeans,15718,17866.0,18.05
Australia,1990,534.0,Soybeans,15718,17866.0,17.47
Australia,1990,534.0,Sweet potatoes,137140,17866.0,16.8
Australia,1990,534.0,Sweet potatoes,137140,17866.0,20.06
Australia,1990,534.0,Sweet potatoes,137140,17866.0,12.11
Australia,1990,534.0,Sweet potatoes,137140,17866.0,14.16
Australia,1990,534.0,Sweet potatoes,137140,17866.0,18.05
Australia,1990,534.0,Sweet potatoes,137140,17866.0,17.47
Australia,1990,534.0,Wheat,16344,17866.0,16.8
Australia,1990,534.0,Wheat,16344,17866.0,20.06
Australia,1990,534.0,Wheat,16344,17866.0,12.11
Australia,1990,534.0,Wheat,16344,17866.0,14.16
Australia,1990,534.0,Wheat,16344,17866.0,18.05
Australia,1990,534.0,Wheat,16344,17866.0,17.47
Australia,1991,534.0,Maize,39938,17866.0,16.78
Australia,1991,534.0,Maize,39938,17866.0,20.29
Australia,1991,534.0,Maize,39938,17866.0,12.22
Australia,1991,534.0,Maize,39938,17866.0,13.77
Australia,1991,534.0,Maize,39938,17866.0,18.73
Australia,1991,534.0,Maize,39938,17866.0,17.85
Australia,1991,534.0,Potatoes,285359,17866.0,16.78
Australia,1991,534.0,Potatoes,285359,17866.0,20.29
Australia,1991,534.0,Potatoes,285359,17866.0,12.22
Australia,1991,534.0,Potatoes,285359,17866.0,13.77
Australia,1991,534.0,Potatoes,285359,17866.0,18.73
Australia,1991,534.0,Potatoes,285359,17866.0,17.85
Australia,1991,534.0,"Rice, paddy",88427,17866.0,16.78
Australia,1991,534.0,"Rice, paddy",88427,17866.0,20.29
Australia,1991,534.0,"Rice, paddy",88427,17866.0,12.22
Australia,1991,534.0,"Rice, paddy",88427,17866.0,13.77
Australia,1991,534.0,"Rice, paddy",88427,17866.0,18.73
Australia,1991,534.0,"Rice, paddy",88427,17866.0,17.85
Australia,1991,534.0,Sorghum,19865,17866.0,16.78
Australia,1991,534.0,Sorghum,19865,17866.0,20.29
Australia,1991,534.0,Sorghum,19865,17866.0,12.22
Australia,1991,534.0,Sorghum,19865,17866.0,13.77
Australia,1991,534.0,Sorghum,19865,17866.0,18.73
Australia,1991,534.0,Sorghum,19865,17866.0,17.85
Australia,1991,534.0,Soybeans,15551,17866.0,16.78
Australia,1991,534.0,Soybeans,15551,17866.0,20.29
Australia,1991,534.0,Soybeans,15551,17866.0,12.22
Australia,1991,534.0,Soybeans,15551,17866.0,13.77
Australia,1991,534.0,Soybeans,15551,17866.0,18.73
Australia,1991,534.0,Soybeans,15551,17866.0,17.85
Australia,1991,534.0,Sweet potatoes,151142,17866.0,16.78
Australia,1991,534.0,Sweet potatoes,151142,17866.0,20.29
Australia,1991,534.0,Sweet potatoes,151142,17866.0,12.22
Australia,1991,534.0,Sweet potatoes,151142,17866.0,13.77
Australia,1991,534.0,Sweet potatoes,151142,17866.0,18.73
Australia,1991,534.0,Sweet potatoes,151142,17866.0,17.85
Australia,1991,534.0,Wheat,14698,17866.0,16.78
Australia,1991,534.0,Wheat,14698,17866.0,20.29
Australia,1991,534.0,Wheat,14698,17866.0,12.22
Australia,1991,534.0,Wheat,14698,17866.0,13.77
Australia,1991,534.0,Wheat,14698,17866.0,18.73
Australia,1991,534.0,Wheat,14698,17866.0,17.85
Australia,1992,534.0,Maize,51721,22234.0,15.78
Australia,1992,534.0,Maize,51721,22234.0,19.79
Australia,1992,534.0,Maize,51721,22234.0,11.21
Australia,1992,534.0,Maize,51721,22234.0,13.31
Australia,1992,534.0,Maize,51721,22234.0,18.45
Australia,1992,534.0,Maize,51721,22234.0,16.89
Australia,1992,534.0,Potatoes,289220,22234.0,15.78
Australia,1992,534.0,Potatoes,289220,22234.0,19.79
Australia,1992,534.0,Potatoes,289220,22234.0,11.21
Australia,1992,534.0,Potatoes,289220,22234.0,13.31
Australia,1992,534.0,Potatoes,289220,22234.0,18.45
Australia,1992,534.0,Potatoes,289220,22234.0,16.89
Australia,1992,534.0,"Rice, paddy",88346,22234.0,15.78
Australia,1992,534.0,"Rice, paddy",88346,22234.0,19.79
Australia,1992,534.0,"Rice, paddy",88346,22234.0,11.21
Australia,1992,534.0,"Rice, paddy",88346,22234.0,13.31
Australia,1992,534.0,"Rice, paddy",88346,22234.0,18.45
Australia,1992,534.0,"Rice, paddy",88346,22234.0,16.89
Australia,1992,534.0,Sorghum,25431,22234.0,15.78
Australia,1992,534.0,Sorghum,25431,22234.0,19.79
Australia,1992,534.0,Sorghum,25431,22234.0,11.21
Australia,1992,534.0,Sorghum,25431,22234.0,13.31
Australia,1992,534.0,Sorghum,25431,22234.0,18.45
Australia,1992,534.0,Sorghum,25431,22234.0,16.89
Australia,1992,534.0,Soybeans,21141,22234.0,15.78
Australia,1992,534.0,Soybeans,21141,22234.0,19.79
Australia,1992,534.0,Soybeans,21141,22234.0,11.21
Australia,1992,534.0,Soybeans,21141,22234.0,13.31
Australia,1992,534.0,Soybeans,21141,22234.0,18.45
Australia,1992,534.0,Soybeans,21141,22234.0,16.89
Australia,1992,534.0,Sweet potatoes,127548,22234.0,15.78
Australia,1992,534.0,Sweet potatoes,127548,22234.0,19.79
